# PID,ArrivalTime,InstructionCount
1911,5646,2
1912,5649,2
1913,5654,1
1914,5655,23
1915,5656,1
1916,5661,3
1917,5661,2
1918,5661,1
1919,5663,1
1920,5665,10
1921,5668,1
1922,5668,1
1923,5669,1
1924,5679,7
1925,5679,1
1926,5680,4
1927,5684,6
1928,5684,3
1929,5689,2
1930,5693,9
1931,5701,1
1932,5701,13
1933,5701,5
1934,5702,1
1935,5702,2
1936,5712,2
1937,5715,4
1938,5719,2
1939,5721,1
1940,5722,4
1941,5726,12
1942,5747,1
1943,5748,7
1944,5753,4
1945,5755,12
1946,5756,1
1947,5757,3
1948,5757,9
1949,5763,6
1950,5767,5
1951,5768,2
1952,5769,13
1953,5769,5
1954,5777,7
1955,5782,9
1956,5788,5
1957,5789,9
1958,5790,4
1959,5790,9
1960,5790,1
1961,5791,12
1962,5792,1
1963,5796,3
1964,5801,19
1965,5813,2
1966,5813,11
1967,5820,2
1968,5823,2
1969,5838,4
1970,5838,4
1971,5839,4
1972,5840,19
1973,5845,1
1974,5845,3
1975,5850,1
1976,5850,8
1977,5852,1
1978,5853,5
1979,5853,7
1980,5854,2
1981,5854,8
1982,5855,2
1983,5857,1
1984,5857,1
1985,5858,1
1986,5858,4
1987,5861,9
1988,5862,2
1989,5864,8
1990,5864,1
1991,5864,7
1992,5869,2
1993,5873,2
1994,5883,3
1995,5883,4
1996,5893,4
1997,5900,1
1998,5902,4
1999,5902,2
2000,5903,1
2001,5903,4
2002,5906,3
2003,5906,1
2004,5908,2
2005,5908,1
2006,5908,10
2007,5909,1
2008,5921,3
2009,5924,3
2010,5930,10
2011,5933,1
2012,5934,12
2013,5934,7
2014,5935,4
2015,5939,5
2016,5943,4
2017,5944,1
2018,5945,4
2019,5945,6
2020,5946,6
2021,5948,3
2022,5951,3
2023,5952,2
2024,5953,1
2025,5957,5
2026,5968,1
2027,5971,1
2028,5986,1
2029,5988,1
2030,5991,2
2031,5993,1
2032,5993,9
2033,5997,1
2034,6005,2
2035,6006,1
2036,6006,3
2037,6008,4
2038,6014,3
2039,6014,6
2040,6016,12
2041,6019,1
2042,6030,4
2043,6036,12
2044,6039,1
2045,6040,2
2046,6043,2
2047,6045,3
2048,6046,1
2049,6046,4
2050,6046,3
2051,6047,6
2052,6049,3
2053,6050,14
2054,6053,1
2055,6054,10
2056,6056,1
2057,6057,2
2058,6059,5
2059,6059,1
2060,6062,4
2061,6063,2
2062,6063,1
2063,6069,3
2064,6070,1
2065,6072,2
2066,6072,2
2067,6072,9
2068,6072,3
2069,6074,9
2070,6075,1
2071,6080,12
2072,6081,4
2073,6081,2
2074,6083,2
2075,6086,3
2076,6087,5
2077,6094,1
2078,6098,11
2079,6110,1
2080,6113,1
2081,6115,1
2082,6120,15
2083,6125,2
2084,6130,2
2085,6130,6
2086,6131,3
2087,6132,9
2088,6134,1
2089,6137,9
2090,6140,5
2091,6141,1
2092,6141,4
2093,6147,2
2094,6151,4
2095,6157,1
2096,6161,8
2097,6170,11
2098,6174,1
2099,6178,5
2100,6182,3
2101,6182,2
2102,6184,3
2103,6188,3
2104,6192,2
2105,6198,8
2106,6201,3
2107,6204,6
2108,6205,4
2109,6206,1
2110,6209,5
2111,6210,3
2112,6210,11
2113,6220,6
2114,6220,16
2115,6221,11
2116,6229,2
2117,6230,2
2118,6231,1
2119,6231,2
2120,6239,4
2121,6239,3
2122,6245,1
2123,6248,4
2124,6251,4
2125,6259,3
2126,6261,1
2127,6262,8
2128,6264,3
2129,6268,3
2130,6271,1
2131,6278,19
2132,6279,5
2133,6279,1
2134,6282,3
2135,6282,4
2136,6287,3
2137,6292,5
2138,6297,1
2139,6298,2
2140,6300,4
2141,6300,9
2142,6302,2
2143,6302,4
2144,6304,6
2145,6305,4
2146,6314,1
2147,6318,25
2148,6328,1
2149,6335,3
2150,6335,2
2151,6336,3
2152,6340,3
2153,6344,1
2154,6346,12
2155,6348,15
2156,6352,4
2157,6353,2
2158,6355,5
2159,6358,2
2160,6364,6
2161,6364,2
2162,6365,2
2163,6368,1
2164,6374,4
2165,6380,3
2166,6381,2
2167,6383,6
2168,6384,3
2169,6392,2
2170,6414,3
2171,6414,8
2172,6415,11
2173,6417,2
2174,6422,25
2175,6425,4
2176,6427,2
2177,6429,4
2178,6430,1
2179,6433,2
2180,6436,5
2181,6437,10
2182,6441,1
2183,6442,1
2184,6444,3
2185,6449,3
2186,6450,7
2187,6452,1
2188,6453,5
2189,6455,4
2190,6457,16
2191,6460,5
2192,6464,1
2193,6467,2
2194,6477,1
2195,6479,4
2196,6482,14
2197,6483,1
2198,6487,3
2199,6488,1
2200,6490,11
2201,6490,7
2202,6491,5
2203,6491,2
2204,6498,1
2205,6499,2
2206,6499,8
2207,6501,5
2208,6503,1
2209,6507,6
2210,6511,4
2211,6519,1
2212,6519,1
2213,6522,8
2214,6528,3
2215,6533,1
2216,6534,6
2217,6535,1
2218,6544,1
2219,6552,1
2220,6561,8
2221,6565,6
2222,6573,3
2223,6575,2
2224,6575,4
2225,6578,3
2226,6580,4
2227,6583,4
2228,6584,4
2229,6585,4
2230,6587,1
2231,6587,1
2232,6596,2
2233,6599,1
2234,6601,3
2235,6603,3
2236,6603,1
2237,6604,4
2238,6608,1
2239,6623,4
2240,6626,1
2241,6627,4
2242,6630,1
2243,6633,3
2244,6634,1
2245,6636,2
2246,6638,4
2247,6646,1
2248,6650,1
2249,6650,1
2250,6652,3
2251,6654,7
2252,6657,8
2253,6658,8
2254,6658,2
2255,6661,22
2256,6670,10
2257,6670,10
2258,6671,1
2259,6673,7
2260,6674,4
2261,6675,2
2262,6678,12
2263,6680,1
2264,6684,1
2265,6689,5
2266,6691,2
2267,6699,2
2268,6700,2
2269,6703,6
2270,6704,15
2271,6706,4
2272,6707,4
2273,6710,3
2274,6712,3
2275,6718,6
2276,6718,1
2277,6727,2
2278,6730,1
2279,6732,3
2280,6734,4
2281,6735,4
2282,6740,13
2283,6742,7
2284,6743,1
2285,6749,4
2286,6750,9
2287,6752,6
2288,6755,9
2289,6757,5
2290,6757,8
2291,6758,4
2292,6761,4
2293,6764,5
2294,6765,2
2295,6767,1
2296,6768,4
2297,6769,2
2298,6769,8
2299,6773,14
2300,6773,1
2301,6775,1
2302,6777,1
2303,6785,2
2304,6785,11
2305,6791,9
2306,6793,1
2307,6795,6
2308,6800,2
2309,6804,2
2310,6805,2
2311,6807,4
2312,6812,5
2313,6817,3
2314,6821,2
2315,6826,25
2316,6829,10
2317,6832,8
2318,6833,7
2319,6833,3
2320,6834,2
2321,6836,11
2322,6839,6
2323,6842,1
2324,6847,1
2325,6848,10
2326,6850,2
2327,6853,8
2328,6859,3
2329,6865,6
2330,6868,2
2331,6880,5
2332,6889,1
2333,6889,8
2334,6891,6
2335,6896,7
2336,6898,1
2337,6903,5
2338,6904,3
2339,6906,1
2340,6906,5
2341,6920,1
2342,6920,3
2343,6922,1
2344,6925,8
2345,6927,3
2346,6933,2
2347,6938,4
2348,6943,8
2349,6952,1
2350,6960,6
2351,6962,1
2352,6967,4
2353,6975,1
2354,6976,1
2355,6976,1
2356,6977,2
2357,6979,5
2358,6981,2
2359,6981,7
2360,6985,2
2361,6991,2
2362,7001,9
2363,7018,1
2364,7019,3
2365,7023,1
2366,7026,4
2367,7028,8
2368,7030,4
2369,7032,2
2370,7036,1
2371,7038,3
2372,7040,8
2373,7041,3
2374,7045,3
2375,7047,3
2376,7048,9
2377,7052,1
2378,7057,7
2379,7063,12
2380,7064,16
2381,7068,4
2382,7069,2
2383,7073,8
2384,7074,2
2385,7076,1
2386,7079,4
2387,7088,3
2388,7088,16
2389,7090,1
2390,7091,2
2391,7099,15
2392,7100,3
2393,7100,5
2394,7101,9
2395,7102,1
2396,7103,5
2397,7105,3
2398,7111,4
2399,7113,7
2400,7114,3
2401,7120,6
2402,7124,5
2403,7126,3
2404,7129,2
2405,7131,4
2406,7135,3
2407,7135,3
2408,7137,6
2409,7139,5
2410,7140,3
2411,7150,2
2412,7153,3
2413,7153,9
2414,7156,5
2415,7163,8
2416,7166,22
2417,7167,3
2418,7171,5
2419,7182,2
2420,7190,18
2421,7191,22
2422,7194,3
2423,7197,2
2424,7206,2
2425,7207,4
2426,7207,3
2427,7207,5
2428,7208,3
2429,7214,3
2430,7219,6
2431,7222,6
2432,7222,5
2433,7224,15
2434,7227,3
2435,7227,3
2436,7228,1
2437,7229,4
2438,7229,2
2439,7232,1
2440,7235,6
2441,7238,4
2442,7239,35
2443,7241,13
2444,7242,1
2445,7244,6
2446,7244,3
2447,7244,1
2448,7245,2
2449,7249,3
2450,7250,15
2451,7250,3
2452,7266,2
2453,7274,1
2454,7275,15
2455,7278,1
2456,7280,4
2457,7283,3
2458,7284,4
2459,7289,1
2460,7296,6
2461,7300,2
2462,7301,2
2463,7307,6
2464,7307,4
2465,7310,6
2466,7310,4
2467,7313,1
2468,7314,2
2469,7321,1
2470,7323,6
2471,7326,1
2472,7332,4
2473,7334,1
2474,7336,1
2475,7336,1
2476,7338,4
2477,7340,3
2478,7341,16
2479,7342,1
2480,7343,3
2481,7345,1
2482,7346,17
2483,7346,7
2484,7349,8
2485,7349,2
2486,7353,3
2487,7357,10
2488,7357,14
2489,7358,8
2490,7359,32
2491,7360,8
2492,7365,2
2493,7366,2
2494,7370,1
2495,7372,3
2496,7373,3
2497,7376,2
2498,7377,4
2499,7379,4
2500,7381,3
2501,7381,2
2502,7387,6
2503,7390,1
2504,7394,21
2505,7400,5
2506,7400,1
2507,7401,1
2508,7401,2
2509,7402,4
2510,7404,3
2511,7407,3
2512,7410,1
2513,7412,6
2514,7413,10
2515,7417,6
2516,7418,10
2517,7419,1
2518,7421,1
2519,7430,9
2520,7432,12
2521,7433,3
2522,7435,8
2523,7437,3
2524,7438,1
2525,7445,1
2526,7448,2
2527,7452,3
2528,7460,4
2529,7460,1
2530,7462,9
2531,7466,3
2532,7467,2
2533,7480,2
2534,7481,1
2535,7485,8
2536,7485,1
2537,7486,3
2538,7486,7
2539,7490,1
2540,7492,3
2541,7493,3
2542,7494,3
2543,7494,5
2544,7499,1
2545,7502,2
2546,7505,6
2547,7508,5
2548,7511,2
2549,7512,4
2550,7515,1
2551,7517,3
2552,7518,3
2553,7520,28
2554,7521,1
2555,7525,7
2556,7527,5
2557,7527,1
2558,7527,3
2559,7531,9
2560,7537,4
2561,7551,10
2562,7565,5
2563,7566,3
2564,7567,1
2565,7573,6
2566,7573,5
2567,7580,16
2568,7589,11
2569,7591,2
2570,7591,6
2571,7595,4
2572,7596,2
2573,7597,3
2574,7599,4
2575,7601,2
2576,7609,6
2577,7616,4
2578,7616,11
2579,7620,3
2580,7622,1
2581,7624,5
2582,7627,5
2583,7636,2
2584,7636,4
2585,7639,1
2586,7641,2
2587,7641,2
2588,7643,3
2589,7643,5
2590,7647,15
2591,7650,1
2592,7652,1
2593,7653,3
2594,7653,1
2595,7655,9
2596,7656,10
2597,7668,14
2598,7671,13
2599,7673,1
2600,7678,5
2601,7678,4
2602,7683,8
2603,7690,3
2604,7696,5
2605,7698,1
2606,7700,8
2607,7701,1
2608,7710,2
2609,7712,1
2610,7714,4
2611,7714,1
2612,7715,1
2613,7719,2
2614,7719,5
2615,7719,4
2616,7721,4
2617,7721,3
2618,7722,10
2619,7723,3
2620,7724,9
2621,7728,2
2622,7728,5
2623,7729,2
2624,7730,8
2625,7734,6
2626,7736,9
2627,7743,1
2628,7752,2
2629,7754,2
2630,7756,1
2631,7756,1
2632,7757,3
2633,7765,2
2634,7765,3
2635,7765,2
2636,7774,2
2637,7778,4
2638,7778,2
2639,7783,2
2640,7783,1
2641,7792,1
2642,7793,5
2643,7798,8
2644,7800,5
2645,7805,8
2646,7805,1
2647,7808,2
2648,7809,1
2649,7810,2
2650,7815,1
2651,7817,1
2652,7817,3
2653,7821,4
2654,7822,5
2655,7824,1
2656,7830,9
2657,7835,12
2658,7837,15
2659,7838,12
2660,7839,3
2661,7849,3
2662,7856,1
2663,7868,6
2664,7869,3
2665,7871,14
2666,7873,1
2667,7876,4
2668,7877,2
2669,7877,3
2670,7881,14
2671,7886,1
2672,7887,2
2673,7899,3
2674,7900,4
2675,7903,2
2676,7903,5
2677,7904,2
2678,7904,8
2679,7906,1
2680,7908,1
2681,7913,2
2682,7918,4
2683,7919,1
2684,7921,7
2685,7924,7
2686,7925,1
2687,7929,3
2688,7929,1
2689,7929,5
2690,7936,1
2691,7936,1
2692,7937,1
2693,7937,3
2694,7938,1
2695,7941,5
2696,7941,5
2697,7944,13
2698,7944,2
2699,7950,4
2700,7952,10
2701,7956,1
2702,7960,2
2703,7974,9
2704,7976,4
2705,7978,2
2706,7980,1
2707,7984,2
2708,7989,1
2709,7993,7
2710,7998,4
2711,8007,3
2712,8008,4
2713,8009,1
2714,8009,4
2715,8012,2
2716,8016,6
2717,8018,3
2718,8019,4
2719,8021,13
2720,8025,1
2721,8029,1
2722,8036,1
2723,8039,1
2724,8042,2
2725,8042,1
2726,8052,1
2727,8055,8
2728,8061,1
2729,8064,5
2730,8073,11
2731,8096,3
2732,8097,1
2733,8099,5
2734,8110,1
2735,8110,2
2736,8114,12
2737,8115,1
2738,8116,4
2739,8116,3
2740,8118,3
2741,8118,1
2742,8120,9
2743,8122,4
2744,8122,6
2745,8122,1
2746,8124,1
2747,8125,6
2748,8127,4
2749,8129,1
2750,8134,6
2751,8134,8
2752,8138,2
2753,8141,7
2754,8143,8
2755,8146,2
2756,8150,8
2757,8161,3
2758,8167,7
2759,8174,13
2760,8176,1
2761,8177,1
2762,8177,16
2763,8183,3
2764,8184,4
2765,8185,3
2766,8188,1
2767,8188,7
2768,8193,5
2769,8194,3
2770,8195,1
2771,8200,1
2772,8200,2
2773,8200,11
2774,8202,12
2775,8204,3
2776,8206,1
2777,8208,3
2778,8210,3
2779,8211,6
2780,8211,8
2781,8215,1
2782,8217,1
2783,8220,7
2784,8222,5
2785,8224,4
2786,8226,1
2787,8226,2
2788,8227,1
2789,8227,2
2790,8232,1
2791,8237,4
2792,8237,1
2793,8239,5
2794,8240,2
2795,8244,2
2796,8246,10
2797,8247,2
2798,8249,2
2799,8250,2
2800,8251,13
2801,8253,1
2802,8254,4
2803,8254,1
2804,8265,1
2805,8269,1
2806,8269,1
2807,8271,1
2808,8272,2
2809,8277,1
2810,8283,4
2811,8286,7
2812,8287,3
2813,8289,1
2814,8297,3
2815,8299,1
2816,8303,1
2817,8304,6
2818,8313,1
2819,8315,2
2820,8325,12
2821,8330,1
2822,8331,8
2823,8340,6
2824,8341,9
2825,8342,3
2826,8342,12
2827,8343,1
2828,8344,6
2829,8344,4
2830,8346,1
2831,8358,1
2832,8358,4
2833,8358,7
2834,8361,25
2835,8365,7
2836,8366,3
2837,8370,1
2838,8379,1
2839,8380,4
2840,8380,3
2841,8382,3
2842,8383,6
2843,8384,7
2844,8389,1
2845,8393,4
2846,8393,6
2847,8394,1
2848,8399,1
2849,8401,7
2850,8403,7
2851,8404,2
2852,8406,1
2853,8406,5
2854,8408,2
2855,8409,3
2856,8415,1
2857,8417,1
2858,8418,4
2859,8426,3
2860,8429,8
2861,8430,2
2862,8431,1
2863,8436,2
2864,8437,4
2865,8437,3
2866,8437,17
2867,8439,17
2868,8441,10
2869,8451,10
2870,8453,9
2871,8454,8
2872,8473,1
2873,8476,2
2874,8477,4
2875,8478,5
2876,8482,8
2877,8489,4
2878,8490,2
2879,8490,1
2880,8494,4
2881,8497,2
2882,8499,2
2883,8501,2
2884,8503,1
2885,8505,2
2886,8508,4
2887,8512,2
2888,8517,12
2889,8520,5
2890,8521,6
2891,8521,4
2892,8528,1
2893,8531,4
2894,8536,9
2895,8536,1
2896,8536,1
2897,8537,2
2898,8539,1
2899,8541,5
2900,8544,3
2901,8545,7
2902,8551,1
2903,8553,10
2904,8556,3
2905,8559,3
2906,8565,4
2907,8573,1
2908,8577,4
2909,8581,3
2910,8590,4
2911,8593,2
2912,8594,1
2913,8597,1
2914,8600,2
2915,8602,1
2916,8602,40
2917,8603,9
2918,8605,2
2919,8606,2
2920,8606,4
2921,8608,1
2922,8624,14
2923,8624,3
2924,8634,3
2925,8634,3
2926,8635,2
2927,8635,3
2928,8641,2
2929,8641,4
2930,8642,15
2931,8644,4
2932,8645,7
2933,8646,1
2934,8646,6
2935,8649,5
2936,8649,9
2937,8651,4
2938,8654,1
2939,8656,3
2940,8662,6
2941,8664,5
2942,8665,10
2943,8672,1
2944,8673,1
2945,8679,1
2946,8682,3
2947,8682,1
2948,8695,2
2949,8696,4
2950,8697,1
2951,8697,1
2952,8701,2
2953,8709,4
2954,8714,1
2955,8725,3
2956,8727,1
2957,8731,8
2958,8732,4
2959,8737,16
2960,8739,7
2961,8741,1
2962,8741,1
2963,8750,21
2964,8752,3
2965,8756,4
2966,8758,9
2967,8761,11
2968,8767,2
2969,8769,2
2970,8770,6
2971,8774,1
2972,8776,3
2973,8777,3
2974,8785,6
2975,8787,3
2976,8788,4
2977,8791,4
2978,8794,1
2979,8798,2
2980,8801,4
2981,8807,13
2982,8807,3
2983,8808,3
2984,8813,5
2985,8818,2
2986,8829,4
2987,8831,4
2988,8836,7
2989,8836,2
2990,8838,3
2991,8839,10
2992,8842,12
2993,8843,1
2994,8850,4
2995,8851,22
2996,8851,11
2997,8853,5
2998,8859,3
2999,8859,4
3000,8860,1
3001,8861,1
3002,8861,7
3003,8862,2
3004,8872,2
3005,8877,2
3006,8880,1
3007,8881,1
3008,8882,4
3009,8887,4
3010,8888,1
3011,8890,2
3012,8891,2
3013,8906,1
3014,8906,2
3015,8908,6
3016,8919,4
3017,8922,2
3018,8936,3
3019,8941,8
3020,8943,4
3021,8943,5
3022,8946,2
3023,8949,1
3024,8951,1
3025,8953,2
3026,8956,4
3027,8961,3
3028,8962,1
3029,8964,1
3030,8968,5
3031,8968,3
3032,8973,5
3033,8974,21
3034,8976,3
3035,8978,2
3036,8981,3
3037,8981,3
3038,8982,4
3039,8985,3
3040,8989,16
3041,8997,2
3042,8998,25
3043,9007,3
3044,9007,1
3045,9008,1
3046,9009,5
3047,9028,2
3048,9037,8
3049,9039,1
3050,9040,1
3051,9042,1
3052,9043,9
3053,9045,1
3054,9052,6
3055,9053,6
3056,9053,10
3057,9053,8
3058,9057,2
3059,9061,5
3060,9062,6
3061,9070,9
3062,9070,1
3063,9074,1
3064,9079,2
3065,9080,3
3066,9082,12
3067,9083,5
3068,9088,3
3069,9089,4
3070,9093,5
3071,9096,4
3072,9097,7
3073,9098,2
3074,9100,7
3075,9103,1
3076,9107,2
3077,9107,18
3078,9109,7
3079,9109,9
3080,9113,5
3081,9118,6
3082,9118,9
3083,9128,3
3084,9133,2
3085,9137,1
3086,9138,6
3087,9141,1
3088,9141,5
3089,9147,10
3090,9148,1
3091,9151,2
3092,9153,5
3093,9154,1
3094,9160,4
3095,9163,5
3096,9164,3
3097,9169,6
3098,9174,9
3099,9174,1
3100,9175,6
3101,9178,2
3102,9178,4
3103,9187,1
3104,9190,4
3105,9194,2
3106,9203,4
3107,9205,3
3108,9210,4
3109,9211,8
3110,9213,8
3111,9216,6
3112,9226,3
3113,9227,3
3114,9228,1
3115,9229,2
3116,9233,7
3117,9243,11
3118,9249,7
3119,9249,1
3120,9253,1
3121,9258,2
3122,9260,16
3123,9262,1
3124,9265,5
3125,9269,3
3126,9277,4
3127,9280,5
3128,9282,1
3129,9283,2
3130,9286,4
3131,9287,3
3132,9289,6
3133,9300,2
3134,9309,15
3135,9310,3
3136,9310,7
3137,9312,1
3138,9317,2
3139,9317,6
3140,9319,3
3141,9322,4
3142,9326,39
3143,9328,5
3144,9331,3
3145,9336,7
3146,9341,5
3147,9341,6
3148,9341,2
3149,9346,2
3150,9347,1
3151,9353,2
3152,9361,4
3153,9363,6
3154,9365,10
3155,9366,1
3156,9370,1
3157,9371,1
3158,9377,8
3159,9378,5
3160,9379,3
3161,9397,2
3162,9399,5
3163,9405,2
3164,9415,1
3165,9416,14
3166,9416,3
3167,9422,1
3168,9424,2
3169,9424,7
3170,9424,5
3171,9425,1
3172,9425,2
3173,9430,10
3174,9433,4
3175,9433,5
3176,9437,2
3177,9440,1
3178,9440,2
3179,9441,3
3180,9442,6
3181,9446,3
3182,9466,1
3183,9470,5
3184,9470,4
3185,9472,1
3186,9474,4
3187,9477,19
3188,9484,9
3189,9486,11
3190,9486,1
3191,9488,5
3192,9490,1
3193,9493,3
3194,9505,3
3195,9511,5
3196,9511,6
3197,9513,5
3198,9513,2
3199,9513,2
3200,9514,3
3201,9514,3
3202,9515,33
3203,9517,8
3204,9526,2
3205,9529,6
3206,9529,1
3207,9531,3
3208,9533,1
3209,9535,3
3210,9539,4
3211,9539,5
3212,9541,5
3213,9547,1
3214,9549,1
3215,9551,2
3216,9551,4
3217,9565,2
3218,9566,3
3219,9566,2
3220,9569,3
3221,9573,3
3222,9574,1
3223,9575,11
3224,9578,1
3225,9579,2
3226,9580,11
3227,9581,1
3228,9582,1
3229,9583,5
3230,9589,2
3231,9596,3
3232,9603,3
3233,9604,7
3234,9611,1
3235,9611,6
3236,9613,4
3237,9614,2
3238,9617,1
3239,9620,1
3240,9621,1
3241,9622,6
3242,9625,4
3243,9625,16
3244,9627,3
3245,9632,1
3246,9639,4
3247,9642,4
3248,9642,5
3249,9643,3
3250,9644,7
3251,9644,2
3252,9645,4
3253,9646,2
3254,9646,3
3255,9647,2
3256,9648,4
3257,9650,4
3258,9650,5
3259,9653,2
3260,9654,3
3261,9661,2
3262,9662,1
3263,9663,2
3264,9666,4
3265,9669,11
3266,9669,1
3267,9670,3
3268,9673,9
3269,9674,1
3270,9674,2
3271,9676,4
3272,9679,4
3273,9693,19
3274,9696,3
3275,9697,4
3276,9702,3
3277,9703,4
3278,9707,1
3279,9714,4
3280,9717,3
3281,9718,10
3282,9719,2
3283,9723,2
3284,9730,6
3285,9732,6
3286,9739,10
3287,9742,26
3288,9742,5
3289,9743,1
3290,9747,3
3291,9752,1
3292,9760,1
3293,9761,10
3294,9770,2
3295,9773,4
3296,9774,3
3297,9778,5
3298,9779,3
3299,9782,3
3300,9784,10
3301,9787,10
3302,9790,4
3303,9796,2
3304,9798,4
3305,9805,1
3306,9806,5
3307,9807,12
3308,9809,3
3309,9810,18
3310,9811,3
3311,9813,5
3312,9814,7
3313,9815,3
3314,9816,1
3315,9824,2
3316,9825,4
3317,9834,10
3318,9834,2
3319,9835,4
3320,9836,9
3321,9837,3
3322,9838,14
3323,9842,2
3324,9842,1
3325,9843,4
3326,9843,1
3327,9844,1
3328,9845,4
3329,9847,3
3330,9850,15
3331,9852,1
3332,9863,1
3333,9863,7
3334,9868,1
3335,9872,4
3336,9875,1
3337,9877,8
3338,9882,2
3339,9889,2
3340,9893,2
3341,9895,3
3342,9900,1
3343,9906,2
3344,9909,1
3345,9918,1
3346,9920,3
3347,9921,2
3348,9922,11
3349,9923,1
3350,9927,12
3351,9930,3
3352,9935,8
3353,9935,3
3354,9937,10
3355,9938,7
3356,9943,2
3357,9944,1
3358,9947,1
3359,9952,4
3360,9954,2
3361,9956,5
3362,9963,13
3363,9963,5
3364,9964,1
3365,9966,2
3366,9967,3
3367,9971,8
3368,9972,3
3369,9973,7
3370,9984,1
3371,9984,2
3372,9986,9
3373,9986,2
3374,9992,4
3375,10000,9
3376,10006,2
3377,10008,2
3378,10009,1
3379,10009,3
3380,10015,2
3381,10017,7
3382,10022,4
3383,10023,4
3384,10023,3
3385,10028,1
3386,10029,6
3387,10030,4
3388,10031,2
3389,10033,4
3390,10035,1
3391,10045,5
3392,10051,9
3393,10051,3
3394,10054,3
3395,10063,2
3396,10063,11
3397,10066,2
3398,10066,2
3399,10067,3
3400,10083,1
3401,10088,3
3402,10091,9
3403,10094,1
3404,10096,2
3405,10098,2
3406,10100,1
3407,10101,1
3408,10105,2
3409,10107,9
3410,10107,1
3411,10108,1
3412,10109,2
3413,10118,15
3414,10124,5
3415,10124,4
3416,10126,9
3417,10140,2
3418,10142,3
3419,10149,1
3420,10153,4
3421,10157,3
3422,10160,6
3423,10165,1
3424,10170,13
3425,10170,15
3426,10170,2
3427,10170,1
3428,10173,2
3429,10174,8
3430,10177,10
3431,10178,9
3432,10179,10
3433,10182,1
3434,10183,1
3435,10184,1
3436,10185,7
3437,10189,7
3438,10190,6
3439,10191,3
3440,10192,1
3441,10194,2
3442,10204,6
3443,10207,1
3444,10209,2
3445,10210,6
3446,10210,5
3447,10217,5
3448,10233,4
3449,10237,4
3450,10240,7
3451,10241,1
3452,10241,3
3453,10246,1
3454,10251,1
3455,10257,3
3456,10257,40
3457,10267,3
3458,10268,2
3459,10269,2
3460,10270,13
3461,10272,2
3462,10273,9
3463,10276,3
3464,10278,1
3465,10279,6
3466,10280,1
3467,10280,1
3468,10281,8
3469,10286,1
3470,10287,3
3471,10292,4
3472,10294,3
3473,10297,5
3474,10298,3
3475,10309,2
3476,10310,3
3477,10310,2
3478,10311,3
3479,10314,2
3480,10314,8
3481,10314,1
3482,10317,11
3483,10321,1
3484,10324,5
3485,10327,2
3486,10334,9
3487,10334,4
3488,10334,4
3489,10335,3
3490,10339,2
3491,10342,7
3492,10343,10
3493,10344,7
3494,10345,2
3495,10348,16
3496,10350,5
3497,10361,2
3498,10366,6
3499,10367,11
3500,10370,11
3501,10371,1
3502,10375,1
3503,10376,2
3504,10377,2
3505,10380,13
3506,10381,4
3507,10386,2
3508,10392,3
3509,10394,7
3510,10394,3
3511,10400,7
3512,10402,2
3513,10406,4
3514,10408,5
3515,10410,4
3516,10410,1
3517,10412,4
3518,10430,1
3519,10430,1
3520,10436,2
3521,10436,2
3522,10436,5
3523,10437,1
3524,10440,10
3525,10440,3
3526,10445,6
3527,10448,1
3528,10455,1
3529,10458,3
3530,10462,36
3531,10465,9
3532,10470,17
3533,10472,4
3534,10478,1
3535,10479,1
3536,10479,2
3537,10480,2
3538,10481,5
3539,10486,2
3540,10487,2
3541,10499,8
3542,10501,8
3543,10503,5
3544,10504,7
3545,10505,5
3546,10506,11
3547,10508,2
3548,10511,5
3549,10515,4
3550,10517,4
3551,10522,4
3552,10536,8
3553,10540,2
3554,10542,2
3555,10543,7
3556,10546,5
3557,10551,7
3558,10553,1
3559,10557,1
3560,10561,5
3561,10561,1
3562,10562,3
3563,10563,8
3564,10566,4
3565,10568,2
3566,10582,4
3567,10582,10
3568,10584,4
3569,10595,1
3570,10598,3
3571,10600,3
3572,10602,6
3573,10603,5
3574,10604,5
3575,10615,4
3576,10624,1
3577,10635,1
3578,10635,3
3579,10639,1
3580,10641,4
3581,10643,2
3582,10644,1
3583,10645,6
3584,10647,1
3585,10651,5
3586,10654,11
3587,10656,1
3588,10656,2
3589,10658,1
3590,10660,7
3591,10660,3
3592,10665,2
3593,10678,7
3594,10685,3
3595,10689,1
3596,10689,2
3597,10689,2
3598,10700,1
3599,10703,1
3600,10704,1
3601,10710,1
3602,10713,4
3603,10719,2
3604,10721,1
3605,10724,1
3606,10727,4
3607,10730,5
3608,10730,5
3609,10731,7
3610,10732,9
3611,10732,1
3612,10733,11
3613,10734,1
3614,10751,5
3615,10752,3
3616,10753,1
3617,10755,11
3618,10759,11
3619,10760,3
3620,10769,17
3621,10770,3
3622,10775,5
3623,10776,4
3624,10776,7
3625,10778,7
3626,10780,9
3627,10789,2
3628,10791,2
3629,10797,30
3630,10799,10
3631,10801,26
3632,10811,1
3633,10811,3
3634,10814,2
3635,10816,11
3636,10817,5
3637,10818,4
3638,10819,3
3639,10819,3
3640,10822,1
3641,10824,2
3642,10824,4
3643,10826,5
3644,10827,2
3645,10829,16
3646,10835,4
3647,10838,1
3648,10842,8
3649,10846,6
3650,10847,6
3651,10847,3
3652,10847,3
3653,10850,2
3654,10854,10
3655,10857,2
3656,10863,4
3657,10865,4
